,TINFOLEAK Report
,Vicente Aguilera Díaz
,@VAguileraDiaz
,www.isecauditors.com
""
,>>> Date:,2020-07-28
,>>> Time:,15:05
,>>> Analyzed user:,RealSaleemJuma
,>>> Information:,Membership Lists
""
#,ID,LIST NAME,LIST DESCRIPTION,LIST MEMBER COUNT,LIST SUBSCRIBER COUNT,LIST URI,USER SCREEN NAME,USER CREATED AT,USER NAME,USER DESCRIPTION,USER FOLLOWERS,USER FRIENDS
25,92715438,News - National,,69,0,/KelvinSchipper/lists/news-national,KelvinSchipper,Sun Dec 07 21:12:57 +0000 2008,Kelvin Schipper,☕️🍷🥃Drinks • 💪🏽Fitness • 🌱Growing Back to Eden • 🐶🐶 • 🎅🏽 🏝 🛳 Traveling the World 🛩🌎 w/ my best friend @ShaySchipper 💍 📍WA’s rainy side,476,578
26,1272340557772263426,Seattle,,17,0,/cookiemagic/lists/seattle,cookiemagic,Sat Mar 14 13:41:39 +0000 2009,Kel S,,22,2023
27,951889690147176448,Hate Speech,"Accounts spreading racist, violent, eliminationist hate speech on Twitter",676,3,/abroshar/lists/hate-speech,abroshar,Thu Apr 10 01:11:16 +0000 2008,Anne “Arrest The Murderers of Breonna Taylor” B,"electric word, life. she/her. #BlackLivesMatter",1620,1314
28,1272003708973232131,On-Site CHAZ Reporters,Reporters on the ground at CHAZ,11,2,/be_the_press/lists/on-site-chaz-reporters,be_the_press,Fri Apr 24 06:01:57 +0000 2020,α betty,"If we can't free the press, then we must be the press.",39,246
29,93484636,People List2,,302,0,/johnrvw/lists/people-list2,johnrvw,Fri Jul 17 01:34:51 +0000 2009,JVW,The greatest pleasure in life is doing what people say you cannot do,839,3051
30,1260001508629770240,WA State,,48,5,/WalkInVerse/lists/wa-state,WalkInVerse,Wed Oct 29 05:15:55 +0000 2014,WIV (parler : WalkInVerse),"Ex-Journalist back in the game. Fighting & exposing tyranny through action, #podcast, #politics, and prose | #book is here! Get your copy at the link below ✍",5271,3616
31,631306,my faves,,989,11,/donbFedUp/lists/my-faves,donbFedUp,Fri Apr 03 22:29:23 +0000 2009,dude ex machina - Liberate Washington:EVICT INSLEE,Computer/Data Geek.Semi-autodidact. Lover of Bill of Rights:NRA Patron Life. Woman-ogling fiend trapped in the body of a gentleman.,3166,3353
32,1234678013494624262,Great Awakening,great awakening,125,0,/from_thestars/lists/great-awakening,from_thestars,Thu Mar 12 14:50:59 +0000 2009,From the stars,#truth #FullDisclosure #MAGA #GreatAwakening #IStandWithTrump #WWG1WGA #DrainTheSwamp  #DarkToLight #TakeTheOath 17 Parler: https://t.co/7s3HUaAAlC…,2625,1170
33,46001674,DeetzFaves,Teachable News & Punditry,1267,24,/tahDeetz/lists/deetzfaves,tahDeetz,Wed Apr 01 02:36:49 +0000 2009,Generic Football Team Deetz,"Epstein didn't kill himself. China Is Asshoe! Not an Asshoe, can't refollow. At Parler, same name.",8256,8958
34,1267024916693389312,🚔# G e o r g e F l o y d,,164,0,/jlabliss/lists/g-e-o-r-g-e-f-l-o-y-d,jlabliss,Thu May 26 02:52:04 +0000 2016,jlabliss,• earth activist • medical worker • student of herbs • collage art • podcast geek • intuitive reader • community integrator • permacultural designer •,80,776
