,TINFOLEAK Report
,Vicente Aguilera Díaz
,@VAguileraDiaz
,www.isecauditors.com
""
,>>> Date:,2020-07-28
,>>> Time:,22:44
,>>> Analyzed user:,KittiKarella
,>>> Information:,Membership Lists
""
#,ID,LIST NAME,LIST DESCRIPTION,LIST MEMBER COUNT,LIST SUBSCRIBER COUNT,LIST URI,USER SCREEN NAME,USER CREATED AT,USER NAME,USER DESCRIPTION,USER FOLLOWERS,USER FRIENDS
24,756513423509352449,SinCity,,334,7,/LyncJohnson/lists/sincity,LyncJohnson,Wed Nov 28 13:00:19 +0000 2012,Lync Johnson (aka Black P.I.P.E.) 🔞,"Connect, Support, Build, Repeat. ISTP.✨
fka @BlackPipeXXX Pleasure Intensified by Passionate Engagement.
❌❌❌ https://t.co/Xy7TdxzGlY
(header by @xKingIsGodx)",8298,3442
25,6040724,crazii but gorgeous,,478,73,/ThaMainEventHD/lists/crazii-but-gorgeous,ThaMainEventHD,Sat Oct 31 19:46:26 +0000 2009,Rey Fenice,🕋Dark Lord Of The Sith 👑#FBA Nysk Rico CEO&President Of BM$€ Believer of 🤴🏾King Yahshua🦁 IPhone📲 Gang {Mercenary4Hire},1252,1063
26,97015041,News,,37,0,/jl1hayes/lists/news,jl1hayes,Tue Sep 20 22:24:44 +0000 2011,Jason,Seahawks Idaho Vandals and Northwest sports fan.  Member of #drunk12s.  Mullan High School Class of 1991. Truth.,1598,2742
27,1082826621789396992,Black,,140,5,/Ulessy1/lists/black,Ulessy1,Wed Dec 27 16:16:04 +0000 2017,Ulessy,,78,1267
28,1063582816850595841,Ebony,,30,0,/faris_161/lists/ebony,faris_161,Sun Nov 04 09:10:55 +0000 2012,faris,,2,1963
29,866109140799639552,NSFW,,239,2,/GrumpyGabe3D/lists/nsfw,GrumpyGabe3D,Thu Jun 16 02:57:27 +0000 2016,Ted Wheeler's Wife's Boyfriend,"Cringe Atronach, NKpop stan",219,1766
30,874542442166366208,Ec,,459,2,/GrumpyGabe3D/lists/ec,GrumpyGabe3D,Thu Jun 16 02:57:27 +0000 2016,Ted Wheeler's Wife's Boyfriend,"Cringe Atronach, NKpop stan",219,1766
31,1065149356045590528,Cam Models,,432,0,/Natedaws7/lists/cam-models,Natedaws7,Wed Jul 11 00:25:37 +0000 2018,NLD,,114,4594
32,991536976925835264,Mine,,86,0,/gordo_donovan/lists/mine,gordo_donovan,Sat Apr 28 21:27:57 +0000 2018,poppadon65,,1,24
33,1048982841449742336,Make it,,27,0,/Jeremaih1975/lists/make-it,Jeremaih1975,Tue Jul 10 21:58:45 +0000 2018,Jeremaih,"⚫ brakes & oil change 
⚪ work on lights",10,62
34,997828536521015296,Fat,,64,0,/Fernand87826379/lists/fat,Fernand87826379,Sun Jul 30 05:31:15 +0000 2017,Fernando,,29,71
35,1001921286459797507,Ass of a goddess,,226,7,/McLovinSumKinky/lists/ass-of-a-goddess,McLovinSumKinky,Mon Oct 02 11:43:58 +0000 2017,McLovinMeSumBBW,mean Pic is the amazing @AmpleAngel87 😋cpl pic is us. custom pics and vids available😋 #ButtPlugFridayContest #BigGirlsTasteBetter #TeamMSC TAG for promo/RTs,596,1307
36,948417545551466497,Dame,,242,1,/DamonSm81/lists/dame,DamonSm81,Fri Feb 10 14:34:20 +0000 2017,Damon Smith,,15,775
37,205020633,How,,208,0,/ELDESTAWY/lists/how,ELDESTAWY,Thu Apr 22 12:35:59 +0000 2010,El Destawy,Create your own destiny ....,109,180
38,839993354280554496,I-Love BBW4,,1963,37,/sexyssbbwlove/lists/i-love-bbw4,sexyssbbwlove,Tue Jul 17 08:25:23 +0000 2012,Steve Johnson,I love plump woman!,36635,23051
39,839993823077982208,Big butt3,,3368,57,/sexyssbbwlove/lists/big-butt3,sexyssbbwlove,Tue Jul 17 08:25:23 +0000 2012,Steve Johnson,I love plump woman!,36635,23051
40,839993741272203265,Big Boob3,,3078,68,/sexyssbbwlove/lists/big-boob3,sexyssbbwlove,Tue Jul 17 08:25:23 +0000 2012,Steve Johnson,I love plump woman!,36635,23051
41,74041167,BBW Ebony Princess,,813,24,/sexyssbbwlove/lists/bbw-ebony-princess,sexyssbbwlove,Tue Jul 17 08:25:23 +0000 2012,Steve Johnson,I love plump woman!,36635,23051
42,889457035909189633,اندونسيا,الاتجاهات ,71,0,/shamstomy/lists/list,shamstomy,Mon Jul 24 11:51:26 +0000 2017,Shamstomy,,48,1550
43,159697763,Black BBW Pornstars,"BBW, XXL, XL, Thick Black Pornstars on Twitter List",60,32,/XESEBT/lists/black-bbw-pornstars,XESEBT,Mon Feb 01 03:12:09 +0000 2010,Exploited Black Teens 51K,"Largest Black Teen Site Online | https://t.co/2o6E4Lz5PH |
#BlackPorn #BlackPussy #BlackGirl 
👉 MODELS APPLY https://t.co/G9PhBp6Ooh 👈",50536,1670
44,216998400,Hot Women,,554,1,/ColossalTommy93/lists/hot-women1,ColossalTommy93,Thu Oct 25 23:19:47 +0000 2012,Colossal Tommy,I love to be adventurous and humbled,301,1721
45,822593961877454850,Newlist,,16,1,/tetris805/lists/newlist,tetris805,Wed Jan 11 13:10:18 +0000 2017,el.tetris,,19,1206
46,856227,models_otherlvlyladies,"models, most female, all 'categories'. if you wish to be removed ask me?",200,19,/eschiss1/lists/models-otherlvlyladies,eschiss1,Thu Mar 19 23:35:57 +0000 2009,Eric Schissel,"transplanted NY upstater, heavy reader, would-be music person of some sort. he/him.",1209,4348
47,823190381458292738,SEX,,125,0,/990_hhhwwhhh2/lists/sex,990_hhhwwhhh2,Sat Jul 30 15:31:57 +0000 2016,ameen112019,🔱,10,165
48,818656485693620225,Mías,,118,0,/josmar_frank/lists/m-as,josmar_frank,Fri Jan 06 01:33:30 +0000 2017,Josmar Narciso Frank,,13,468
49,790946278318432256,P,,113,0,/marshal_stan/lists/p,marshal_stan,Thu Jan 12 13:52:12 +0000 2012,Stanislav Frolov,,23,167
50,229752491,Big Body Greatness,,115,0,/StarterPackTits/lists/big-body-greatness,StarterPackTits,Fri Dec 11 17:29:33 +0000 2015,Fappers Anonymous,I love the whole body. Tag for RTs. Just guy who connects. I do not own any images/videos. Allow me to share what I see! DM for removals. #feetfetish #Titties,4099,1793
